family,organism,fasta_path,uniprot_accession,reference_gene_symbol,gene_id,gene_symbol,gene_name,transcript_id,transcript_name,seqid,strand,exon_number,exon_start,exon_end,exon_length
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,14,4313766,4313842,77
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,15,4315254,4315329,76
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,16,4331750,4331828,79
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,17,4337692,4337843,152
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,18,4354989,4355121,133
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,19,4363149,4363235,87
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,20,4381493,4381656,164
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,21,4422133,4422304,172
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,22,4422425,4423060,636
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001370921.1,NM_001370921.1,NC_000067.7,-,23,4430423,4430526,104
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001195662.2,NM_001195662.2,NC_000067.7,-,1,4361069,4363235,2167
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001195662.2,NM_001195662.2,NC_000067.7,-,2,4422133,4422304,172
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001195662.2,NM_001195662.2,NC_000067.7,-,3,4422425,4423060,636
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_001195662.2,NM_001195662.2,NC_000067.7,-,4,4479393,4479508,116
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_011283.3,NM_011283.3,NC_000067.7,-,1,4414373,4420314,5942
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_011283.3,NM_011283.3,NC_000067.7,-,2,4422133,4422304,172
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_011283.3,NM_011283.3,NC_000067.7,-,3,4422425,4423060,636
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd3__Q91YD1.fasta,Q91YD1,Gjd3,gene-Rp1,Rp1,retinitis pigmentosa 1 (human),rna-NM_011283.3,NM_011283.3,NC_000067.7,-,4,4430423,4430526,104
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd4__Q8BSD4.fasta,Q8BSD4,Gjd4,gene-Gjd4,Gjd4,gap junction protein%2C delta 4,rna-XM_006525809.3,XM_006525809.3,NC_000084.7,-,1,9278124,9281012,2889
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd4__Q8BSD4.fasta,Q8BSD4,Gjd4,gene-Gjd4,Gjd4,gap junction protein%2C delta 4,rna-XM_006525809.3,XM_006525809.3,NC_000084.7,-,2,9289727,9289808,82
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd4__Q8BSD4.fasta,Q8BSD4,Gjd4,gene-Gjd4,Gjd4,gap junction protein%2C delta 4,rna-NM_153086.6,NM_153086.6,NC_000084.7,-,1,9278606,9281012,2407
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gjd4__Q8BSD4.fasta,Q8BSD4,Gjd4,gene-Gjd4,Gjd4,gap junction protein%2C delta 4,rna-NM_153086.6,NM_153086.6,NC_000084.7,-,2,9282555,9282760,206
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NR_151611.1,NR_151611.1,NC_000071.7,-,1,137949254,137949777,524
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NR_151611.1,NR_151611.1,NC_000071.7,-,2,137953819,137954706,888
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NR_151611.1,NR_151611.1,NC_000071.7,-,3,137955467,137956251,785
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NR_151611.1,NR_151611.1,NC_000071.7,-,4,137961128,137961360,233
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NM_080450.5,NM_080450.5,NC_000071.7,-,1,137952135,137954706,2572
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NM_080450.5,NM_080450.5,NC_000071.7,-,2,137955467,137956251,785
connexin,Mus musculus,project/data/references/connexins/Mus_musculus/Gje1__Q9CX92.fasta,Q9CX92,Gje1,gene-Gjc3,Gjc3,gap junction protein%2C gamma 3,rna-NM_080450.5,NM_080450.5,NC_000071.7,-,3,137961128,137961360,233
connexin,Oryctolagus cuniculus,project/data/references/connexins/Oryctolagus_cuniculus/GJA1__Q6TYA7.fasta,Q6TYA7,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_008263297.4,XM_008263297.4,NC_091436.1,-,1,48742335,48745252,2918
connexin,Oryctolagus cuniculus,project/data/references/connexins/Oryctolagus_cuniculus/GJA1__Q6TYA7.fasta,Q6TYA7,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-XM_008263297.4,XM_008263297.4,NC_091436.1,-,2,48754072,48754317,246
connexin,Oryctolagus cuniculus,project/data/references/connexins/Oryctolagus_cuniculus/GJA1__Q6TYA7.fasta,Q6TYA7,GJA1,gene-GJA1,GJA1,gap junction protein alpha 1,rna-NM_001198948.1,NM_001198948.1,NC_091436.1,-,1,48743607,48745236,1630
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJA3__Q9TU17.fasta,Q9TU17,GJA3,gene-GJA3,GJA3,gap junction protein alpha 3,rna-XM_027973897.3,XM_027973897.3,NC_056063.1,+,1,36348743,36349981,1239
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJA8__P55917.fasta,P55917,GJA8,gene-GJA8,GJA8,gap junction protein alpha 8,rna-NM_001130038.1,NM_001130038.1,NC_056054.1,+,1,98952749,98954071,1323
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJB2__P46691.fasta,P46691,GJB2,gene-GAL3ST2,GAL3ST2,galactose-3-O-sulfotransferase 2,rna-XM_042239236.2,XM_042239236.2,NC_056054.1,-,1,182719,185321,2603
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJB2__P46691.fasta,P46691,GJB2,gene-GAL3ST2,GAL3ST2,galactose-3-O-sulfotransferase 2,rna-XM_042239236.2,XM_042239236.2,NC_056054.1,-,2,185883,186147,265
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJB2__P46691.fasta,P46691,GJB2,gene-GAL3ST2,GAL3ST2,galactose-3-O-sulfotransferase 2,rna-XM_042239236.2,XM_042239236.2,NC_056054.1,-,3,187208,187294,87
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJB2__P46691.fasta,P46691,GJB2,gene-GAL3ST2,GAL3ST2,galactose-3-O-sulfotransferase 2,rna-XM_042239236.2,XM_042239236.2,NC_056054.1,-,4,202985,203360,376
connexin,Ovis aries,project/data/references/connexins/Ovis_aries/GJB2__P46691.fasta,P46691,GJB2,gene-GAL3ST2,GAL3ST2,galactose-3-O-sulfotransferase 2,rna-XM_042239236.2,XM_042239236.2,NC_056054.1,-,5,203876,205096,1221
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_054448820.2,XM_054448820.2,NC_072373.2,-,1,47219,49083,1865
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_054448820.2,XM_054448820.2,NC_072373.2,-,2,52806,52869,64
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_054448820.2,XM_054448820.2,NC_072373.2,-,3,63190,63875,686
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_054448804.2,XM_054448804.2,NC_072373.2,-,1,47219,49760,2542
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_054448804.2,XM_054448804.2,NC_072373.2,-,2,52806,52869,64
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_054448804.2,XM_054448804.2,NC_072373.2,-,3,63190,63262,73
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_063670491.1,XM_063670491.1,NC_072373.2,-,1,47219,49760,2542
connexin,Pongo pygmaeus,project/data/references/connexins/Pongo_pygmaeus/GJB2__Q8MIT9.fasta,Q8MIT9,GJB2,gene-PGBD2,PGBD2,piggyBac transposable element derived 2,rna-XM_063670491.1,XM_063670491.1,NC_072373.2,-,2,50613,52788,2176
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-XM_039098413.2,XM_039098413.2,NC_086038.1,+,1,36302490,36302568,79
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-XM_039098413.2,XM_039098413.2,NC_086038.1,+,2,36312059,36315010,2952
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-NM_012567.2,NM_012567.2,NC_086038.1,+,1,36302564,36302746,183
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-NM_012567.2,NM_012567.2,NC_086038.1,+,2,36312059,36315010,2952
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-XM_063278953.1,XM_063278953.1,NC_086038.1,+,1,36303757,36304574,818
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-XM_063278953.1,XM_063278953.1,NC_086038.1,+,2,36312059,36315010,2952
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-XM_063278954.1,XM_063278954.1,NC_086038.1,+,1,36303757,36304503,747
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja1__P08050.fasta,P08050,Gja1,gene-Gja1,Gja1,gap junction protein%2C alpha 1,rna-XM_063278954.1,XM_063278954.1,NC_086038.1,+,2,36312059,36315010,2952
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja3__P29414.fasta,P29414,Gja3,gene-Gja3,Gja3,gap junction protein%2C alpha 3,rna-NM_024376.3,NM_024376.3,NC_086033.1,-,1,35296946,35298336,1391
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja3__P29414.fasta,P29414,Gja3,gene-Gja3,Gja3,gap junction protein%2C alpha 3,rna-NM_024376.3,NM_024376.3,NC_086033.1,-,2,35322207,35322405,199
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja4__Q03190.fasta,Q03190,Gja4,gene-Gja4,Gja4,gap junction protein%2C alpha 4,rna-NM_021654.2,NM_021654.2,NC_086023.1,-,1,144917791,144919320,1530
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja4__Q03190.fasta,Q03190,Gja4,gene-Gja4,Gja4,gap junction protein%2C alpha 4,rna-NM_021654.2,NM_021654.2,NC_086023.1,-,2,144920265,144920324,60
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja5__P28234.fasta,P28234,Gja5,gene-Gja5,Gja5,gap junction protein%2C alpha 5,rna-NM_019280.1,NM_019280.1,NC_086020.1,+,1,187291227,187291283,57
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja5__P28234.fasta,P28234,Gja5,gene-Gja5,Gja5,gap junction protein%2C alpha 5,rna-NM_019280.1,NM_019280.1,NC_086020.1,+,2,187307745,187310770,3026
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja5__P28234.fasta,P28234,Gja5,gene-Gja5,Gja5,gap junction protein%2C alpha 5,rna-XM_063282415.1,XM_063282415.1,NC_086020.1,+,1,187295920,187296459,540
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja5__P28234.fasta,P28234,Gja5,gene-Gja5,Gja5,gap junction protein%2C alpha 5,rna-XM_063282415.1,XM_063282415.1,NC_086020.1,+,2,187307745,187310770,3026
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja6__P28233.fasta,P28233,Gja6,gene-Gja6,Gja6,gap junction protein%2C alpha 6,rna-NM_019308.2,NM_019308.2,NC_086039.1,+,1,37649393,37649492,100
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja6__P28233.fasta,P28233,Gja6,gene-Gja6,Gja6,gap junction protein%2C alpha 6,rna-NM_019308.2,NM_019308.2,NC_086039.1,+,2,37652337,37654289,1953
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gja8__Q8K4Q9.fasta,Q8K4Q9,Gja8,gene-Gja8,Gja8,gap junction protein%2C alpha 8,rna-NM_153465.2,NM_153465.2,NC_086020.1,-,1,187179668,187181284,1617
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-NM_017251.2,NM_017251.2,NC_086039.1,+,1,70541845,70541913,69
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-NM_017251.2,NM_017251.2,NC_086039.1,+,2,70548305,70549776,1472
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-XM_017601945.3,XM_017601945.3,NC_086039.1,+,1,70541865,70541913,49
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-XM_017601945.3,XM_017601945.3,NC_086039.1,+,2,70547852,70547967,116
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-XM_017601945.3,XM_017601945.3,NC_086039.1,+,3,70548305,70549776,1472
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-XM_008773255.4,XM_008773255.4,NC_086039.1,+,1,70542370,70544606,2237
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb1__P08033.fasta,P08033,Gjb1,gene-Gjb1,Gjb1,gap junction protein%2C beta 1,rna-XM_008773255.4,XM_008773255.4,NC_086039.1,+,2,70548305,70549776,1472
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_039090201.2,XM_039090201.2,NC_086019.1,+,1,164376,164679,304
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_039090201.2,XM_039090201.2,NC_086019.1,+,2,167325,167607,283
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_039090201.2,XM_039090201.2,NC_086019.1,+,3,168042,168845,804
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_039090201.2,XM_039090201.2,NC_086019.1,+,4,169698,169922,225
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_039090201.2,XM_039090201.2,NC_086019.1,+,5,171132,171255,124
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_039090201.2,XM_039090201.2,NC_086019.1,+,6,174328,175214,887
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_063273158.1,XM_063273158.1,NC_086019.1,+,1,164381,164679,299
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_063273158.1,XM_063273158.1,NC_086019.1,+,2,167325,167607,283
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_063273158.1,XM_063273158.1,NC_086019.1,+,3,168042,168845,804
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_063273158.1,XM_063273158.1,NC_086019.1,+,4,169698,169922,225
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_063273158.1,XM_063273158.1,NC_086019.1,+,5,171132,171255,124
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-XM_063273158.1,XM_063273158.1,NC_086019.1,+,6,174331,175234,904
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-NM_001099461.2,NM_001099461.2,NC_086019.1,+,1,164474,164679,206
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-NM_001099461.2,NM_001099461.2,NC_086019.1,+,2,167337,167607,271
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-NM_001099461.2,NM_001099461.2,NC_086019.1,+,3,168042,168845,804
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-NM_001099461.2,NM_001099461.2,NC_086019.1,+,4,169698,169922,225
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-NM_001099461.2,NM_001099461.2,NC_086019.1,+,5,171132,171255,124
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb2__P21994.fasta,P21994,Gjb2,gene-Vom2r1,Vom2r1,vomeronasal 2 receptor%2C 1,rna-NM_001099461.2,NM_001099461.2,NC_086019.1,+,6,174328,175214,887
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb3__P25305.fasta,P25305,Gjb3,gene-Gjb3,Gjb3,gap junction protein%2C beta 3,rna-NM_019240.2,NM_019240.2,NC_086023.1,-,1,144933692,144935259,1568
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb3__P25305.fasta,P25305,Gjb3,gene-Gjb3,Gjb3,gap junction protein%2C beta 3,rna-NM_019240.2,NM_019240.2,NC_086023.1,-,2,144939103,144939435,333
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb3__P25305.fasta,P25305,Gjb3,gene-Gjb3,Gjb3,gap junction protein%2C beta 3,rna-NM_001411660.1,NM_001411660.1,NC_086023.1,-,1,144933692,144935259,1568
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb3__P25305.fasta,P25305,Gjb3,gene-Gjb3,Gjb3,gap junction protein%2C beta 3,rna-NM_001411660.1,NM_001411660.1,NC_086023.1,-,2,144937711,144937766,56
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb4__P36380.fasta,P36380,Gjb4,gene-Gjb4,Gjb4,gap junction protein%2C beta 4,rna-XM_063287084.1,XM_063287084.1,NC_086023.1,-,1,144948231,144948843,613
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb4__P36380.fasta,P36380,Gjb4,gene-Gjb4,Gjb4,gap junction protein%2C beta 4,rna-XM_063287084.1,XM_063287084.1,NC_086023.1,-,2,144951184,144951341,158
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb4__P36380.fasta,P36380,Gjb4,gene-Gjb4,Gjb4,gap junction protein%2C beta 4,rna-XM_063287084.1,XM_063287084.1,NC_086023.1,-,3,144960533,144961314,782
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb4__P36380.fasta,P36380,Gjb4,gene-Gjb4,Gjb4,gap junction protein%2C beta 4,rna-NM_001389258.1,NM_001389258.1,NC_086023.1,-,1,144960239,144961648,1410
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb4__P36380.fasta,P36380,Gjb4,gene-Gjb4,Gjb4,gap junction protein%2C beta 4,rna-NM_001389258.1,NM_001389258.1,NC_086023.1,-,2,144963965,144964014,50
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb5__P28232.fasta,P28232,Gjb5,gene-Vom2r5,Vom2r5,vomeronasal 2 receptor%2C 5,rna-XM_017589699.2,XM_017589699.2,NC_086019.1,+,1,2973745,2973950,206
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb5__P28232.fasta,P28232,Gjb5,gene-Vom2r5,Vom2r5,vomeronasal 2 receptor%2C 5,rna-XM_017589699.2,XM_017589699.2,NC_086019.1,+,2,2976521,2976803,283
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb5__P28232.fasta,P28232,Gjb5,gene-Vom2r5,Vom2r5,vomeronasal 2 receptor%2C 5,rna-XM_017589699.2,XM_017589699.2,NC_086019.1,+,3,2977192,2977995,804
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb5__P28232.fasta,P28232,Gjb5,gene-Vom2r5,Vom2r5,vomeronasal 2 receptor%2C 5,rna-XM_017589699.2,XM_017589699.2,NC_086019.1,+,4,2978846,2979074,229
connexin,Rattus norvegicus,project/data/references/connexins/Rattus_norvegicus/Gjb5__P28232.fasta,P28232,Gjb5,gene-Vom2r5,Vom2r5,vomeronasal 2 receptor%2C 5,rna-XM_017589699.2,XM_017589699.2,NC_086019.1,+,5,2981515,2982398,884
