family,discovery_batch,species_dir,organism,candidate_id,seqid,strand,locus_start,locus_end,exon_count,protein_length,tm_helix_count,reference_identity,reference_coverage,best_reference_hit,rank_category,rank_score,validation_flags,results_dir
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_032,CM051243.1,-,9067234,9148846,1,387,0,0.0,0.0,,weak_manual_review,25.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_016,CM051236.1,-,67657673,67658929,1,139,1,0.0,0.0,,weak_manual_review,20.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_007,CM051235.1,+,138191544,138273082,1,132,0,0.0,0.0,,rejected_false_positive,5.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_026,CM051238.1,-,455872761,455872976,1,863,0,0.0,0.0,,rejected_false_positive,5.0,long_protein;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_027,CM051239.1,-,25420152,25486660,1,140,0,0.0,0.0,,rejected_false_positive,5.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_036,JAQIHN010000014.1,-,763410,763547,1,144,0,0.0,0.0,,rejected_false_positive,-5.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_006,CM051235.1,+,138132594,138189098,1,95,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_030,CM051240.1,-,189114234,189143993,1,70,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_019,CM051236.1,-,443951398,443952150,1,86,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_020,CM051236.1,-,500790184,500796694,1,97,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_033,CM051243.1,+,169381986,169382858,1,76,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_025,CM051238.1,-,129441404,129441581,1,77,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Gastrophryne_carolinensis,Gastrophryne carolinensis,candidate_inx_031,CM051241.1,+,26013993,26014153,1,115,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Gastrophryne_carolinensis
connexin,connexin_evolutionary_batch2_discovery,Hydrolagus_colliei,Hydrolagus colliei,candidate_inx_020,CM068742.1,+,130351073,130437933,1,169,2,0.0,0.0,,possible_connexin_candidate,55.0,plausible_length;tm_helices_ok;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Hydrolagus_colliei
connexin,connexin_evolutionary_batch2_discovery,Hydrolagus_colliei,Hydrolagus colliei,candidate_inx_002,CM068744.1,-,15253070,15253789,1,83,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Hydrolagus_colliei
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_010,CM066035.1,-,211399559,211400347,1,167,2,0.0,0.0,,high_confidence_connexin_candidate,65.0,plausible_length;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_019,CM066039.1,-,55913857,55995898,1,463,1,0.0,0.0,,possible_connexin_candidate,40.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_012,CM066036.1,+,56156200,56157006,1,381,0,0.0,0.0,,weak_manual_review,25.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_017,CM066033.1,+,1410428046,1410434971,1,214,0,0.0,0.0,,weak_manual_review,25.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_026,CM066045.1,-,78531880,78556894,1,109,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_028,CM066048.1,-,18972187,18972432,1,108,5,0.0,0.0,,rejected_false_positive,5.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_003,CM066032.1,+,267308020,267308259,1,782,0,0.0,0.0,,rejected_false_positive,-5.0,long_protein;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_024,CM066046.1,+,159982511,159982708,1,751,0,0.0,0.0,,rejected_false_positive,-5.0,long_protein;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_014,CM066036.1,+,776079370,776114067,1,70,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_021,CM066041.1,-,151828966,151829103,1,93,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_004,CM066032.1,-,686691236,687707309,1,75,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Ichthyophis_bannanicus,Ichthyophis bannanicus,candidate_inx_031,CM066051.1,-,17274466,17274657,1,74,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Ichthyophis_bannanicus
connexin,connexin_evolutionary_batch2_discovery,Leucoraja_naevus,Leucoraja naevus,candidate_inx_019,OZ285740.1,+,15104429,15105979,1,76,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Leucoraja_naevus
connexin,connexin_evolutionary_batch2_discovery,Leucoraja_naevus,Leucoraja naevus,candidate_inx_021,OZ285716.1,+,63735202,63852767,1,119,3,0.0,0.0,,rejected_false_positive,5.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Leucoraja_naevus
connexin,connexin_evolutionary_batch2_discovery,Leucoraja_naevus,Leucoraja naevus,candidate_inx_010,OZ285714.1,+,168135076,168135921,1,90,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Leucoraja_naevus
connexin,connexin_evolutionary_batch2_discovery,Leucoraja_naevus,Leucoraja naevus,candidate_inx_011,OZ285721.1,-,42506244,42508037,1,83,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Leucoraja_naevus
connexin,connexin_evolutionary_batch2_discovery,Liasis_olivaceus_olivaceus,Liasis olivaceus olivaceus,candidate_inx_007,CM175375.1,+,40578124,40579371,1,86,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Liasis_olivaceus_olivaceus
connexin,connexin_evolutionary_batch2_discovery,Liasis_olivaceus_olivaceus,Liasis olivaceus olivaceus,candidate_inx_005,CM175381.1,+,8310425,8311228,1,92,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Liasis_olivaceus_olivaceus
connexin,connexin_evolutionary_batch2_discovery,Luscinia_svecica,Luscinia svecica,candidate_inx_007,OZ296842.2,+,15865544,15866383,1,159,0,0.0,0.0,,weak_manual_review,25.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Luscinia_svecica
connexin,connexin_evolutionary_batch2_discovery,Luscinia_svecica,Luscinia svecica,candidate_inx_009,OZ296858.2,-,3811834,3836436,1,153,0,0.0,0.0,,weak_manual_review,25.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Luscinia_svecica
connexin,connexin_evolutionary_batch2_discovery,Luscinia_svecica,Luscinia svecica,candidate_inx_010,OZ296858.2,-,6181705,6182886,1,187,0,0.0,0.0,,weak_manual_review,25.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Luscinia_svecica
connexin,connexin_evolutionary_batch2_discovery,Luscinia_svecica,Luscinia svecica,candidate_inx_013,OZ296836.2,-,15852744,15853907,1,96,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Luscinia_svecica
connexin,connexin_evolutionary_batch2_discovery,Luscinia_svecica,Luscinia svecica,candidate_inx_016,OZ296830.2,+,2320919,2322166,1,93,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Luscinia_svecica
connexin,connexin_evolutionary_batch2_discovery,Mabuya_desiradae,Mabuya desiradae,candidate_inx_012,CM167192.1,+,16832615,16833454,1,160,5,0.0,0.0,,high_confidence_connexin_candidate,65.0,plausible_length;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Mabuya_desiradae
connexin,connexin_evolutionary_batch2_discovery,Mabuya_desiradae,Mabuya desiradae,candidate_inx_007,CM167183.1,+,191171836,191173347,1,121,4,0.0,0.0,,weak_manual_review,45.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Mabuya_desiradae
connexin,connexin_evolutionary_batch2_discovery,Mabuya_desiradae,Mabuya desiradae,candidate_inx_019,CM167185.1,+,3084219,3085475,1,137,1,0.0,0.0,,weak_manual_review,20.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Mabuya_desiradae
connexin,connexin_evolutionary_batch2_discovery,Mabuya_desiradae,Mabuya desiradae,candidate_inx_009,CM167190.1,-,1205882,1206688,1,145,0,0.0,0.0,,rejected_false_positive,5.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Mabuya_desiradae
connexin,connexin_evolutionary_batch2_discovery,Mabuya_desiradae,Mabuya desiradae,candidate_inx_008,CM167190.1,-,1194709,1195767,1,73,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Mabuya_desiradae
connexin,connexin_evolutionary_batch2_discovery,Mabuya_desiradae,Mabuya desiradae,candidate_inx_013,CM167181.1,+,125980689,125981339,1,89,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Mabuya_desiradae
connexin,connexin_evolutionary_batch2_discovery,Malacoraja_senta,Malacoraja senta,candidate_inx_002,JAXLNO010000710.1,+,44090,140711,1,122,3,0.0,0.0,,weak_manual_review,45.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Malacoraja_senta
connexin,connexin_evolutionary_batch2_discovery,Malacoraja_senta,Malacoraja senta,candidate_inx_005,CM075983.1,+,7335214,7336017,1,122,3,0.0,0.0,,weak_manual_review,45.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Malacoraja_senta
connexin,connexin_evolutionary_batch2_discovery,Malacoraja_senta,Malacoraja senta,candidate_inx_007,CM075986.1,+,32564933,32646342,1,171,1,0.0,0.0,,possible_connexin_candidate,40.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Malacoraja_senta
connexin,connexin_evolutionary_batch2_discovery,Malacoraja_senta,Malacoraja senta,candidate_inx_010,CM075977.1,+,169648103,169769251,1,80,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Malacoraja_senta
connexin,connexin_evolutionary_batch2_discovery,Malacoraja_senta,Malacoraja senta,candidate_inx_011,JAXLNO010000637.1,+,3469,3630,1,85,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Malacoraja_senta
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_008,CM170716.1,-,11527550,11528386,1,383,1,0.0,0.0,,possible_connexin_candidate,40.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_014,CM170709.1,-,16887722,16888894,1,100,2,0.0,0.0,,weak_manual_review,25.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits;complete_orf,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_015,CM170726.1,-,3543377,3544933,1,217,0,0.0,0.0,,weak_manual_review,15.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_012,CM170706.1,+,59138744,59139400,1,133,0,0.0,0.0,,rejected_false_positive,-5.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_004,CM170704.1,-,18807592,18808383,1,89,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_006,CM170726.1,+,1955616,1970220,3,83,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_010,CM170727.1,-,1926773,1972513,1,108,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmaronetta_angustirostris,Marmaronetta angustirostris,candidate_inx_016,CM170705.1,+,2964044,2965291,1,101,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmaronetta_angustirostris
connexin,connexin_evolutionary_batch2_discovery,Marmota_vancouverensis,Marmota vancouverensis,candidate_inx_017,JBDUGU020000004.1,-,163885536,163886843,1,70,4,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmota_vancouverensis
connexin,connexin_evolutionary_batch2_discovery,Marmota_vancouverensis,Marmota vancouverensis,candidate_inx_018,JBDUGU020000021.1,+,30691764,30692537,1,98,1,0.0,0.0,,rejected_false_positive,-10.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmota_vancouverensis
connexin,connexin_evolutionary_batch2_discovery,Marmota_vancouverensis,Marmota vancouverensis,candidate_inx_007,JBDUGU020000009.1,+,22684476,22688979,2,89,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmota_vancouverensis
connexin,connexin_evolutionary_batch2_discovery,Marmota_vancouverensis,Marmota vancouverensis,candidate_inx_009,JBDUGU020000009.1,+,22719427,22720431,1,76,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmota_vancouverensis
connexin,connexin_evolutionary_batch2_discovery,Marmota_vancouverensis,Marmota vancouverensis,candidate_inx_010,JBDUGU020000009.1,+,112589912,112590991,1,96,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Marmota_vancouverensis
connexin,connexin_evolutionary_batch2_discovery,Okamejei_kenojei,Okamejei kenojei,candidate_inx_015,CM069137.1,-,3084141,3156563,1,261,3,0.0,0.0,,high_confidence_connexin_candidate,65.0,plausible_length;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Okamejei_kenojei
connexin,connexin_evolutionary_batch2_discovery,Okamejei_kenojei,Okamejei kenojei,candidate_inx_010,CM069143.1,+,62969419,62970258,1,116,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Okamejei_kenojei
connexin,connexin_evolutionary_batch2_discovery,Okamejei_kenojei,Okamejei kenojei,candidate_inx_008,CM069157.1,-,22231125,22231877,1,70,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Okamejei_kenojei
connexin,connexin_evolutionary_batch2_discovery,Okamejei_kenojei,Okamejei kenojei,candidate_inx_011,CM069139.1,-,56321017,56322798,1,71,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Okamejei_kenojei
connexin,connexin_evolutionary_batch2_discovery,Okamejei_kenojei,Okamejei kenojei,candidate_inx_012,CM069161.1,+,29337669,29338841,1,80,0,0.0,0.0,,rejected_false_positive,-25.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Okamejei_kenojei
connexin,connexin_evolutionary_batch2_discovery,Okamejei_kenojei,Okamejei kenojei,candidate_inx_002,CM069135.1,-,75118001,75118684,1,85,0,0.0,0.0,,rejected_false_positive,-35.0,too_short;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Okamejei_kenojei
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_008,CM144618.1,+,179226822,179227667,1,222,2,0.0,0.0,,high_confidence_connexin_candidate,65.0,plausible_length;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_023,CM144627.1,-,43781571,43781663,1,251,2,0.0,0.0,,possible_connexin_candidate,55.0,plausible_length;tm_helices_ok;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_005,CM144615.1,-,103755783,103756970,1,140,4,0.0,0.0,,weak_manual_review,45.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_040,CM144643.1,-,40519603,40521120,1,128,4,0.0,0.0,,weak_manual_review,45.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_016,CM144619.1,-,49651429,49651527,1,197,1,0.0,0.0,,weak_manual_review,30.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_007,CM144617.1,-,124656580,124656774,1,82,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_012,CM144620.1,-,11665828,11666682,1,112,5,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_013,CM144620.1,-,121581476,121582225,1,86,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_014,CM144621.1,+,119139182,119140558,1,84,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_020,CM144623.1,-,4515330,4515536,1,168,0,0.0,0.0,,weak_manual_review,15.0,plausible_length;few_tm_helices;low_reference_similarity;gene_like_exons,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_022,CM144627.1,+,113382561,113382755,1,85,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_024,CM144627.1,-,100952902,100953096,1,85,3,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
connexin,connexin_evolutionary_batch2_discovery,Potamotrygon_marinae,Potamotrygon marinae,candidate_inx_025,CM144627.1,-,119010030,119010224,1,83,2,0.0,0.0,,weak_manual_review,15.0,too_short;tm_helices_ok;low_reference_similarity;gene_like_exons;multiple_reference_hits,results/connexin_evolutionary_batch2_discovery/Potamotrygon_marinae
